gene_symbol,exon_length
Gm6254,1072
Gm62540,332
Gm62541,587
Gm62542,490
Gm62543,392
Gm62544,1438
Gm62546,661
Gm62547,381
Gm62548,473
Gm62549,834
Gm62550,2577
Gm62551,631
Gm62552,465
Gm62553,477
Gm62554,742
Gm62555,1329
Gm62556,4510
Gm62557,1941
Gm62558,115
Gm62560,425
Gm62561,2083
Gm62562,681
Gm62563,331
Gm62564,1983
Gm62565,759
Gm62566,732
Gm62567,1272
Gm62568,599
Gm62569,294
Gm6257,910
Gm62570,1191
Gm62571,1411
Gm62572,764
Gm62573,3183
Gm62574,896
Gm62575,893
Gm62576,466
Gm62577,436
Gm62578,623
Gm62579,609
Gm62580,717
Gm62581,359
Gm62582,584
Gm62583,586
Gm62584,324
Gm62585,332
Gm62586,370
Gm62587,320
Gm62588,868
Gm62589,664
Gm62590,2706
Gm62591,386
Gm62592,322
Gm62593,1279
Gm62594,1444
Gm62595,322
Gm62596,978
Gm62597,294
Gm62598,828
Gm62599,542
Gm6260,8724
Gm62600,1138
Gm62601,228
Gm62602,326
Gm62603,1999
Gm62604,1931
Gm62605,355
Gm62606,5911
Gm62607,626
Gm62608,604
Gm62609,1506
Gm6261,760
Gm62610,392
Gm62611,435
Gm62612,3712
Gm62613,222
Gm62614,7277
Gm62615,1766
Gm62616,882
Gm62617,720
Gm62618,2161
Gm62619,381
Gm62620,2234
Gm62621,555
Gm62622,322
Gm62623,1111
Gm62624,1599
Gm62625,1157
Gm62626,948
Gm62627,1337
Gm62628,1084
Gm62629,314
Gm6263,1342
Gm62630,869
Gm62631,227
Gm62632,628
Gm62633,931
Gm62634,609
Gm62635,1118
Gm62636,1088
Gm62637,326
Gm62638,481
Gm62639,836
Gm6264,1511
Gm62640,416
Gm62641,551
Gm62642,2417
Gm62643,1848
Gm62644,607
Gm62645,1149
Gm62646,2378
Gm62647,1326
Gm62648,970
Gm62649,570
Gm62650,752
Gm62651,574
Gm62652,238
Gm62653,1245
Gm62654,577
Gm62655,2138
Gm62656,411
Gm62657,615
Gm62658,1391
Gm62659,650
Gm6266,806
Gm62660,396
Gm62661,389
Gm62662,2065
Gm62663,739
Gm62664,255
Gm62665,787
Gm62666,4090
Gm62667,1444
Gm62668,309
Gm62669,1749
Gm62670,740
Gm62671,377
Gm62672,477
Gm62673,397
Gm62674,753
Gm62675,531
Gm62676,1640
Gm62677,281
Gm62678,383
Gm62679,1764
Gm62680,380
Gm62681,482
Gm62682,3879
Gm62683,999
Gm62684,174
Gm62685,1457
Gm62686,1505
Gm62687,336
Gm62688,533
Gm62689,418
Gm62690,1754
Gm62691,373
Gm62692,522
Gm62693,337
Gm62694,705
Gm62695,1117
Gm62696,2021
Gm62697,631
Gm62698,661
Gm62699,333
Gm6270,559
Gm62700,358
Gm62701,476
Gm62702,1839
Gm62703,1933
Gm62704,713
Gm62705,329
Gm62706,622
Gm62707,715
Gm62708,435
Gm62709,793
Gm62710,277
Gm62711,1035
Gm62712,144
Gm62713,1232
Gm62714,2266
Gm62715,1565
Gm62716,600
Gm62717,1336
Gm62718,2857
Gm62719,350
Gm6272,171
Gm62720,745
Gm62721,921
Gm62722,331
Gm62723,402
Gm62724,2527
Gm62725,1449
Gm62726,3448
Gm62727,397
Gm62728,608
Gm62729,198
Gm62730,593
Gm62731,2065
Gm62732,418
Gm62733,1225
Gm62734,920
Gm62735,810
Gm62736,172
Gm62737,844
Gm62738,393
Gm62739,896
Gm62740,1105
Gm62741,750
Gm62742,795
Gm62743,5348
Gm62744,1417
Gm62745,6856
Gm62746,806
Gm62747,4766
Gm62748,818
Gm62749,460
Gm6275,1122
Gm62750,662
Gm62751,1149
Gm62752,488
Gm62753,459
Gm62754,2921
Gm62755,1797
Gm62756,1170
Gm62758,910
Gm62759,559
Gm6276,579
Gm62760,3275
Gm62761,406
Gm62762,321
Gm62763,696
Gm62764,412
Gm62765,466
Gm62766,1315
Gm62767,480
Gm62768,1208
Gm62769,611
Gm6277,9436
Gm62770,483
Gm62771,1795
Gm62772,1011
Gm62773,702
Gm62774,1036
Gm62775,1329
Gm62776,1099
Gm62777,960
Gm62778,398
Gm62779,419
Gm6278,772
Gm62780,1599
Gm62781,3057
Gm62782,385
Gm62783,408
Gm62784,2056
Gm62785,1145
Gm62786,484
Gm62787,484
Gm62788,372
Gm62789,1962
Gm62790,367
Gm62791,935
Gm62792,2084
Gm62793,333
Gm62794,617
Gm62795,345
Gm62796,313
Gm62797,503
Gm62798,1397
Gm62799,1252
Gm62800,656
Gm62801,735
Gm62802,1538
Gm62803,1135
Gm62804,350
Gm62805,443
Gm62806,1133
Gm62807,1067
Gm62808,903
Gm62809,801
Gm62810,558
Gm62811,941
Gm62812,522
Gm62813,6596
Gm62814,1082
Gm62815,401
Gm62816,2662
Gm62817,528
Gm62818,2095
Gm62819,234
Gm62820,4425
Gm62821,431
Gm62823,2222
Gm62824,10120
Gm62825,2109
Gm62826,676
Gm62827,1213
Gm62828,1275
Gm62829,3249
Gm6283,1000
Gm62830,1443
Gm62831,353
Gm62832,552
Gm62833,1490
Gm62834,1090
Gm62835,1310
Gm62836,935
Gm62837,3396
Gm62838,390
Gm62839,7004
Gm6284,4287
Gm62840,838
Gm62841,1867
Gm62842,1634
Gm62843,1965
Gm62844,664
Gm62845,184
Gm62846,439
Gm62847,193
Gm62848,1088
Gm62849,433
Gm6285,498
Gm62850,3167
Gm62851,860
Gm62852,1610
Gm62853,1149
Gm62854,540
Gm62855,1557
Gm62856,1221
Gm62857,1106
Gm62858,535
Gm62859,683
Gm6286,762
Gm62860,247
Gm62861,3765
Gm62862,204
Gm62863,882
Gm62864,410
Gm62865,785
Gm62866,606
Gm62867,411
Gm62868,352
Gm62869,693
Gm62870,577
Gm62871,560
Gm62872,704
Gm62873,650
Gm62874,1143
Gm62875,464
Gm62876,2334
Gm62877,220
Gm62878,373
Gm62879,2800
Gm6288,8116
Gm62880,750
Gm62881,2875
Gm62882,1108
Gm62883,275
Gm62884,341
Gm62885,376
Gm62886,1236
Gm62887,446
Gm62888,966
Gm62889,3326
Gm62890,242
Gm62891,313
Gm62892,321
Gm62893,392
Gm62894,2818
Gm62895,1451
Gm62896,732
Gm62897,536
Gm62898,1083
Gm62899,585
Gm6290,1158
Gm62900,779
Gm62901,399
Gm62902,918
Gm62903,469
Gm62904,485
Gm62905,850
Gm62906,380
Gm62907,936
Gm62908,1262
Gm62909,2158
Gm6291,309
Gm62910,316
Gm62911,306
Gm62912,563
Gm62913,1371
Gm62914,161
Gm62915,2218
Gm62916,3138
Gm62917,416
Gm62918,506
Gm62919,670
Gm6292,1095
Gm62920,2389
Gm62921,1014
Gm62922,366
Gm62923,3169
Gm62924,391
Gm62925,324
Gm62926,5147
Gm62927,373
Gm62928,3634
Gm62929,1241
Gm6293,195
Gm62930,749
Gm62931,12707
Gm62932,641
Gm62933,1175
Gm62934,1089
Gm62935,204
Gm62936,1197
Gm62937,957
Gm62938,846
Gm62939,620
Gm62940,1297
Gm62941,387
Gm62942,640
Gm62943,365
Gm62944,672
Gm62945,952
Gm62946,427
Gm62947,2891
Gm62948,2434
Gm62949,553
Gm62950,1029
Gm62951,252
Gm62952,3341
Gm62953,678
Gm62954,432
Gm62955,234
Gm62956,393
Gm62957,467
Gm62958,1391
Gm62959,1862
Gm6296,943
Gm62960,403
Gm62962,391
Gm62963,441
Gm62964,579
Gm62965,449
Gm62966,2218
Gm62967,637
Gm62968,322
Gm62969,2111
Gm6297,8891
Gm62970,384
Gm62971,300
Gm62972,825
Gm62973,686
Gm62974,4623
Gm62975,308
Gm62976,381
Gm62977,373
Gm62978,2970
Gm62979,930
Gm6298,981
Gm62980,1848
Gm62981,984
Gm62982,458
Gm62983,633
Gm62984,1982
Gm62985,1124
Gm62986,2227
Gm62987,303
Gm62988,2348
Gm62989,858
Gm62990,479
Gm62991,1220
Gm62992,419
Gm62993,1212
Gm62994,5346
Gm62995,491
Gm62996,314
Gm62997,428
Gm62998,419
Gm62999,1148
Gm6300,1498
Gm63000,531
Gm63001,422
Gm63002,413
Gm63003,1471
Gm63004,323
Gm63005,382
Gm63006,610
Gm63007,1300
Gm63008,1855
Gm63009,708
Gm63010,1615
Gm63011,1348
Gm63012,784
Gm63013,818
Gm63014,1487
Gm63015,1643
Gm63016,2714
Gm63017,1376
Gm63018,447
Gm63019,747
Gm63020,2654
Gm63021,4774
Gm63022,414
Gm63023,2068
Gm63024,720
Gm63025,477
Gm63026,738
Gm63027,585
Gm63028,576
Gm63029,952
Gm6303,471
Gm63030,549
Gm63031,993
Gm63032,1724
Gm63033,1102
Gm63034,1098
Gm63035,2240
Gm63036,473
Gm63037,757
Gm63038,757
Gm63039,355
Gm63040,1464
Gm63041,897
Gm63042,1351
Gm63043,434
Gm63044,895
Gm63045,988
Gm63046,506
Gm63047,846
Gm63048,298
Gm63049,534
Gm6305,1012
Gm63050,1413
Gm63051,5133
Gm63052,949
Gm63053,797
Gm63054,1812
Gm63055,16437
Gm63056,115
Gm63057,2344
Gm63058,247
Gm63059,1298
Gm63060,410
Gm63061,1322
Gm63062,501
Gm63063,534
Gm63064,379
Gm63065,786
Gm63066,288
Gm63067,1075
Gm63068,612
Gm63069,2025
Gm63070,348
Gm63071,1706
Gm63072,2395
Gm63073,953
Gm63074,2447
Gm63075,935
Gm63076,401
Gm63077,1209
Gm63078,1403
Gm63079,508
Gm6308,313
Gm63080,12013
Gm63081,287
Gm63082,492
Gm63083,4043
Gm63084,3758
Gm63085,1199
Gm63087,388
Gm63088,276
Gm63089,710
Gm6309,1154
Gm63090,643
Gm63091,945
Gm63092,206
Gm63093,365
Gm63094,1442
Gm63095,847
Gm63096,2945
Gm63097,2660
Gm63098,790
Gm63099,449
Gm63100,2227
Gm63101,4104
Gm63102,1053
Gm63103,434
Gm63104,771
Gm63105,1422
Gm63106,1849
Gm63107,345
Gm63108,799
Gm63109,1191
Gm6311,878
Gm63110,535
Gm63111,448
Gm63112,696
Gm63113,1542
Gm63114,1334
Gm63115,2262
Gm63116,824
Gm63117,371
Gm63118,732
Gm63119,345
Gm6312,1194
Gm63120,484
Gm63121,1653
Gm63122,1018
Gm63123,736
Gm63124,1876
Gm63125,467
Gm63126,462
Gm63127,1455
Gm63128,430
Gm63129,414
Gm6313,3959
Gm63130,781
Gm63131,372
Gm63132,189
Gm63133,357
Gm63134,567
Gm63135,339
Gm63136,530
Gm63137,619
Gm63138,9034
Gm63139,327
Gm6314,243
Gm63140,438
Gm63141,1145
Gm63142,640
Gm63143,473
Gm63144,704
Gm63145,2458
Gm63146,363
Gm63147,276
Gm63148,2784
Gm63149,852
Gm63150,662
Gm63151,5154
Gm63152,812
Gm63153,462
Gm63154,438
Gm63155,1117
Gm63156,1385
Gm63157,725
Gm63158,333
Gm63159,301
Gm6316,1020
Gm63160,199
Gm63161,798
Gm63162,2627
Gm63163,800
Gm63164,306
Gm63165,1426
Gm63166,352
Gm63167,737
Gm63168,1037
Gm63169,483
Gm6317,1000
Gm63170,2203
Gm63171,1621
Gm63172,285
Gm63173,382
Gm63174,3294
Gm63175,605
Gm63176,3138
Gm63177,1077
Gm63178,2577
Gm63179,358
Gm63180,656
Gm63181,835
Gm63182,668
Gm63183,270
Gm63184,790
Gm63185,1375
Gm63186,317
Gm63187,485
Gm63188,1234
Gm63189,1097
Gm63190,537
Gm63191,581
Gm63192,660
Gm63193,2081
Gm63194,3773
Gm63195,247
Gm63196,363
Gm63197,625
Gm63198,329
Gm63199,1223
Gm63200,1495
Gm63201,4273
Gm63202,1051
Gm63203,390
Gm63204,439
Gm63205,1201
Gm63206,985
Gm63207,1084
Gm63208,1265
Gm63209,1456
Gm6321,1090
Gm63210,437
Gm63211,251
Gm63212,976
Gm63213,1106
Gm63214,577
Gm63215,424
Gm63216,1692
Gm63217,540
Gm63218,381
Gm63219,307
Gm6322,1004
Gm63220,513
Gm63221,1029
Gm63222,574
Gm63223,775
Gm63224,439
Gm63225,1121
Gm63226,619
Gm63227,387
Gm63228,591
Gm63229,1166
Gm63230,612
Gm63231,719
Gm63232,460
Gm63233,799
Gm63234,1152
Gm63235,631
Gm63236,1510
Gm63237,561
Gm63238,722
Gm63239,891
Gm63240,831
Gm63241,514
Gm63242,1261
Gm63243,358
Gm63244,2977
Gm63245,446
Gm63246,675
Gm63247,526
Gm63248,1315
Gm63249,1726
Gm6325,3114
Gm63250,313
Gm63251,416
Gm63252,962
Gm63253,818
Gm63254,1008
Gm63255,590
Gm63257,2051
Gm63258,1112
Gm63259,3719
Gm63260,693
Gm63261,1343
Gm63262,658
Gm63263,424
Gm63264,719
Gm63265,785
Gm63266,1864
Gm63267,3035
Gm63268,593
Gm63269,818
Gm6327,1335
Gm63270,2642
Gm63271,3403
Gm63272,1245
Gm63273,1105
Gm63274,4366
Gm63275,290
Gm63276,666
Gm63277,1212
Gm63278,1015
Gm63279,2757
Gm63280,1181
Gm63281,378
Gm63282,3211
Gm63283,442
Gm63284,1711
Gm63285,641
Gm63286,468
Gm63287,371
Gm63288,1139
Gm63289,442
Gm6329,968
Gm63290,1409
Gm63291,480
Gm63292,427
Gm63293,4143
Gm63294,624
Gm63295,1177
Gm63296,254
Gm63297,4383
Gm63298,734
Gm63299,658
Gm6330,1245
Gm63300,1140
Gm63301,999
Gm63302,1003
Gm63303,658
Gm63304,702
Gm63305,675
Gm63306,2214
Gm63307,895
Gm63308,1446
Gm63309,2671
Gm6331,450
Gm63310,368
Gm63311,584
Gm63312,530
Gm63313,221
Gm63314,19657
Gm63315,336
Gm63316,891
Gm63317,727
Gm63318,841
Gm63319,592
Gm6332,683
Gm63320,872
Gm63321,2849
Gm63322,406
Gm63323,724
Gm63324,798
Gm63325,609
Gm63326,425
Gm63327,667
Gm63328,898
Gm63329,576
Gm6333,796
Gm63330,569
Gm63331,175
Gm63332,1231
Gm63333,4192
Gm63334,1069
Gm63335,1006
Gm63336,869
Gm63337,690
Gm63338,2879
Gm63339,1852
Gm6334,228
Gm63340,2570
Gm63341,6562
Gm63342,1794
Gm63343,4904
Gm63344,1930
Gm63345,398
Gm63346,1885
Gm63347,396
Gm63348,2558
Gm63349,3510
Gm6335,1194
Gm63350,285
Gm63351,3974
Gm63352,4366
Gm63353,9060
Gm63354,331
Gm63355,498
Gm63356,4514
Gm63357,617
Gm63358,811
Gm63359,260
Gm6336,492
Gm63360,1371
Gm63361,526
Gm63362,317
Gm63363,800
Gm63364,411
Gm63366,936
Gm63367,2380
Gm63368,1957
Gm63369,599
Gm6337,772
Gm63370,349
Gm63371,2185
Gm63372,775
Gm63373,610
Gm63374,2346
Gm63375,3474
Gm63376,2047
Gm63377,1773
Gm63378,826
Gm63379,430
Gm63380,1067
Gm63381,548
Gm63382,4507
Gm63383,1430
Gm63384,1166
Gm63385,636
Gm63386,1324
Gm63387,479
Gm63388,649
Gm63389,1774
Gm63390,4993
Gm63391,771
Gm63394,4369
Gm63396,345
Gm63397,797
Gm63398,2240
Gm63399,3271
Gm6340,233
Gm63400,1355
Gm63401,360
Gm63402,550
Gm63403,2476
Gm63404,2497
Gm63405,390
Gm63406,818
Gm63407,2052
Gm63408,918
Gm63409,1417
Gm6341,411
Gm63410,5108
Gm63411,408
Gm63412,526
Gm63413,2800
Gm63414,3149
Gm63415,1796
Gm63416,1251
Gm63417,1843
Gm63418,1723
Gm63419,493
Gm6342,766
Gm63420,643
Gm63421,9134
Gm63422,420
Gm63423,877
Gm63424,2559
Gm63425,1001
Gm63426,2275
Gm63427,2144
Gm63428,377
Gm63429,314
Gm6343,743
Gm63430,824
Gm63431,480
Gm63432,3115
Gm63433,453
Gm63434,1228
Gm63435,729
Gm63436,1734
Gm63437,1688
Gm63438,589
Gm63439,762
Gm6344,483
Gm63440,468
Gm63441,663
Gm63442,823
Gm63443,312
Gm63444,721
Gm63445,4701
Gm63446,835
Gm63447,735
Gm63448,1628
Gm63449,680
Gm6345,1895
Gm63450,2107
Gm63452,372
Gm63453,682
Gm63454,1259
Gm63455,1186
Gm63456,1046
Gm63457,1021
Gm63458,324
Gm63459,2308
Gm6346,1443
Gm63460,1879
Gm63461,678
Gm63462,756
Gm63463,1397
Gm63464,735
Gm63465,574
Gm63466,325
Gm63467,3864
Gm63468,590
Gm63469,1770
Gm63470,753
Gm63471,6845
Gm63472,789
Gm63473,1136
Gm63474,1391
Gm63475,673
Gm63476,462
Gm63477,1238
Gm63478,1565
Gm63479,468
Gm6348,1443
Gm63480,320
Gm63481,117
Gm63482,551
Gm63483,1548
Gm63484,365
Gm63485,4945
Gm63486,988
Gm63487,845
Gm63488,2198
Gm63489,1076
Gm63490,977
Gm63491,2227
Gm63492,421
Gm63493,474
Gm63494,533
Gm63495,776
Gm63496,790
Gm63497,1331
Gm63498,534
Gm63499,6827
Gm6350,1339
Gm63500,604
Gm63501,625
Gm63502,2111
Gm63503,1595
Gm63504,617
Gm63505,521
Gm63506,5979
Gm63507,574
Gm63508,650
Gm63509,741
Gm63510,2145
Gm63511,704
Gm63512,512
Gm63513,256
Gm63514,1062
Gm63515,616
Gm63516,743
Gm63517,888
Gm63518,685
Gm63519,377
Gm6352,1134
Gm63520,1500
Gm63521,852
Gm63522,515
Gm63523,5878
Gm63524,299
Gm63525,2267
Gm63526,147
Gm63527,375
Gm63528,1273
Gm63529,1029
Gm6353,1051
Gm63530,703
Gm63531,1075
Gm63532,593
Gm63533,1508
Gm63534,370
Gm63535,795
Gm63536,605
Gm63537,1322
Gm63538,418
Gm63540,332
Gm63541,2370
Gm63543,2339
Gm63544,506
Gm63545,3105
Gm63546,453
Gm63547,966
Gm63548,377
Gm63549,1469
Gm63550,1324
Gm63551,1036
Gm63552,1302
Gm63553,516
Gm63554,546
Gm63555,1430
Gm63556,580
Gm63557,609
Gm63558,2200
Gm63559,231
Gm6356,806
Gm63560,1247
Gm63561,1502
Gm63562,509
Gm63563,687
Gm63564,5755
Gm63565,1245
Gm63566,364
Gm63567,1438
Gm63568,2708
Gm63569,768
Gm63570,1162
Gm63571,2618
Gm63572,1400
Gm63573,1184
Gm63574,1928
Gm63575,1249
Gm63576,1160
Gm63577,1116
Gm63578,9351
Gm63579,702
Gm63580,4445
Gm63581,558
Gm63582,494
Gm63583,730
Gm63584,714
Gm63585,1516
Gm63586,1484
Gm63587,671
Gm63588,1251
Gm63589,4682
Gm63590,905
Gm63591,1191
Gm63592,1835
Gm63593,1785
Gm63594,488
Gm63595,1801
Gm63596,1245
Gm63597,820
Gm63598,3250
Gm63599,1411
Gm63600,1861
Gm63601,1701
Gm63602,1828
Gm63603,1533
Gm63604,922
Gm63605,4550
Gm63606,204
Gm63607,2296
Gm63608,3902
Gm63609,5837
Gm6361,435
Gm63610,458
Gm63611,935
Gm63612,198
Gm63613,3114
Gm63614,632
Gm63615,952
Gm63616,1598
Gm63617,2706
Gm63618,2367
Gm6362,836
Gm63620,414
Gm63622,661
Gm63623,585
Gm63627,3598
Gm63629,3214
Gm6363,1074
Gm63630,12737
Gm63631,321
Gm63632,1654
Gm63633,942
Gm63634,1763
Gm63635,1151
Gm63636,7967
Gm63637,874
Gm63638,420
Gm63639,739
Gm63640,348
Gm63641,1018
Gm63642,1324
Gm63643,835
Gm63644,1174
Gm63645,566
Gm63646,2007
Gm63647,504
Gm63648,198
Gm63649,425
Gm6365,744
Gm63650,249
Gm63651,563
Gm63652,2644
Gm63653,2928
Gm63654,659
Gm63655,758
Gm63656,540
Gm63658,2796
Gm63659,1227
Gm6366,826
Gm63660,1477
Gm63661,1259
Gm63662,808
Gm63665,306
Gm63666,2632
Gm63667,1489
Gm63668,733
Gm63669,748
Gm63670,1671
Gm63671,274
Gm63672,1042
Gm63673,2367
Gm63674,1921
Gm63675,491
Gm63676,1243
Gm63677,256
Gm63678,403
Gm63679,430
Gm6368,2147
Gm63680,1653
Gm63681,518
Gm63682,583
Gm63683,386
Gm63684,1227
Gm63685,462
Gm63686,327
Gm63687,882
Gm63688,845
Gm63689,1526
Gm6369,412
Gm63690,436
Gm63691,325
Gm63692,8840
Gm63693,386
Gm63694,489
Gm63695,477
Gm63696,955
Gm63697,872
Gm63698,425
Gm63699,589
Gm6370,1714
Gm63700,336
Gm63701,292
Gm63702,1478
Gm63703,415
Gm63704,515
Gm63705,899
Gm63706,501
Gm63707,399
Gm63708,1513
Gm63709,2223
Gm63710,688
Gm63711,631
Gm63712,297
Gm63713,1619
Gm63714,835
Gm63715,2633
Gm63716,620
Gm63717,536
Gm63718,1042
Gm63719,2505
Gm63720,1968
Gm63721,275
Gm63722,604
Gm63723,1554
Gm63724,350
Gm63725,1293
Gm63726,585
Gm63727,577
Gm63728,905
Gm63729,1100
Gm6373,360
Gm63730,2433
Gm63731,435
Gm63732,1130
Gm63733,431
Gm63734,410
Gm63735,281
Gm63737,799
Gm63738,370
Gm63739,1321
Gm6374,788
Gm63740,1665
Gm63741,2272
Gm63742,695
Gm63743,387
Gm63744,564
Gm63745,426
Gm63746,1261
Gm63747,404
Gm63748,521
Gm63749,566
Gm6375,1145
Gm63750,912
Gm63751,3059
Gm63752,918
Gm63753,401
Gm63754,2456
Gm63755,495
Gm63756,520
Gm63757,2419
Gm63758,3012
Gm63759,835
Gm6376,580
Gm63760,1411
Gm63761,1069
Gm63762,1486
Gm63763,545
Gm63764,300
Gm63765,617
Gm63766,914
Gm63767,476
Gm63768,1077
Gm63769,1247
Gm6377,3204
Gm63770,1347
Gm63771,450
Gm63772,356
Gm63773,397
Gm63774,651
Gm63775,611
Gm63776,1272
Gm63777,421
Gm63778,248
Gm63779,1330
Gm6378,442
Gm63780,895
Gm63781,1214
Gm63782,2128
Gm63783,480
Gm63784,441
Gm63785,459
Gm63786,298
Gm63787,566
Gm63788,198
Gm63789,612
Gm63790,464
Gm63791,2818
Gm63792,2316
Gm63793,498
Gm63794,788
Gm63795,1084
Gm63796,665
Gm63797,486
Gm63798,466
Gm63799,475
Gm63800,672
Gm63801,692
Gm63802,319
Gm63803,3204
Gm63804,2249
Gm63805,361
Gm63806,369
Gm63807,5964
Gm63808,2048
Gm63809,1233
Gm63810,516
Gm63811,2357
Gm63812,783
Gm63813,940
Gm63814,2218
Gm63815,7161
Gm63816,1094
Gm63817,362
Gm63818,859
Gm63819,513
Gm6382,942
Gm63820,1584
Gm63821,1232
Gm63822,457
Gm63823,6757
Gm63824,1309
Gm63825,1100
Gm63826,1050
Gm63827,2092
Gm63828,1682
Gm63829,187
Gm63830,2096
Gm63831,1637
Gm63832,313
Gm63833,491
Gm63834,1598
Gm63835,706
Gm63836,734
Gm63837,1799
Gm63838,459
Gm63839,440
Gm63840,1233
Gm63841,655
Gm63842,659
Gm63843,1092
Gm63844,355
Gm63845,276
Gm63846,517
Gm63847,550
Gm63848,647
Gm63849,1382
Gm63850,423
Gm63851,499
Gm63852,2196
Gm63853,366
Gm63854,494
Gm63855,529
Gm63856,676
Gm63857,803
Gm63858,560
Gm63859,561
Gm6386,2200
Gm63860,1534
Gm63861,612
Gm63862,229
Gm63863,402
Gm63864,766
Gm63865,1047
Gm63866,635
Gm63867,1081
Gm63868,1106
Gm63869,283
Gm63870,535
Gm63871,1211
Gm63872,256
Gm63873,932
Gm63874,196
Gm63875,796
Gm63876,1550
Gm63877,1515
Gm63878,2596
Gm63879,244
Gm63880,3293
Gm63881,482
Gm63882,318
Gm63883,992
Gm63884,854
Gm63885,706
Gm63886,1325
Gm63887,494
Gm63888,589
Gm63889,364
Gm63890,2401
Gm63891,812
Gm63892,914
Gm63893,1092
Gm63894,705
Gm63895,1581
Gm63896,1075
Gm63897,982
Gm63898,580
Gm63899,410
Gm6390,589
Gm63900,259
Gm63901,705
Gm63902,808
Gm63903,623
Gm63904,413
Gm63905,2665
Gm63906,1199
Gm63907,375
Gm63908,318
Gm63909,642
Gm63910,780
Gm63911,1304
Gm63912,916
Gm63913,917
Gm63914,5842
Gm63915,809
Gm63916,223
Gm63917,664
Gm63918,591
Gm63919,11186
Gm6392,1354
Gm63920,1464
Gm63921,855
Gm63922,4915
Gm63923,5364
Gm63924,616
Gm63925,294
Gm63926,1069
Gm63927,575
Gm63928,884
Gm63929,576
Gm63930,1302
Gm63931,382
Gm63932,391
Gm63933,265
Gm63934,593
Gm63935,959
Gm63936,912
Gm63937,3499
Gm63938,889
Gm63939,514
Gm6394,477
Gm63940,3229
Gm63941,1234
Gm63942,456
Gm63943,1636
Gm63944,2622
Gm63945,1137
Gm63946,697
Gm63947,1501
Gm63948,774
Gm63949,1488
Gm63950,802
Gm63951,294
Gm63952,581
Gm63953,482
Gm63954,1156
Gm63955,3962
Gm63956,527
Gm63957,1166
Gm63958,2219
Gm63959,334
Gm63960,459
Gm63961,1032
Gm63962,328
Gm63963,1013
Gm63964,549
Gm63965,979
Gm63966,322
Gm63967,617
Gm63968,578
Gm63969,690
Gm6397,1069
Gm63970,818
Gm63971,1007
Gm63972,413
Gm63973,1169
Gm63974,356
Gm63975,3489
Gm63976,220
Gm63977,485
Gm63978,461
Gm63979,1172
Gm63980,740
Gm63981,808
Gm63982,595
Gm63983,305
Gm63984,2150
Gm63985,393
Gm63986,747
Gm63987,835
Gm63988,2299
Gm63989,489
Gm63990,509
Gm63991,1717
Gm63992,320
Gm63993,479
Gm63994,752
Gm63995,384
Gm63996,2118
Gm63997,947
Gm63998,349
Gm63999,332
Gm64000,1391
Gm64001,8667
Gm64002,2591
Gm64003,1956
Gm64004,890
Gm64005,2553
Gm64006,201
Gm64007,901
Gm64008,1035
Gm64009,1817
Gm6401,646
Gm64010,1013
Gm64011,673
Gm64012,937
Gm64013,3172
Gm64014,767
Gm64015,442
Gm64016,1253
Gm64017,852
Gm64018,923
Gm64019,1965
Gm6402,414
Gm64020,1332
Gm64021,2534
Gm64022,6534
Gm64023,473
Gm64024,621
Gm64025,978
Gm64026,379
Gm64027,490
Gm64028,934
Gm64029,879
Gm6403,2689
Gm64030,403
Gm64031,2627
Gm64032,320
Gm64033,1850
Gm64034,541
Gm64035,447
Gm64036,601
Gm64037,720
Gm64038,496
Gm64039,1464
Gm64040,6684
Gm64041,4066
Gm64042,398
Gm64043,153
Gm64044,330
Gm64045,447
Gm64046,1374
Gm64047,276
Gm64048,735
Gm64049,461
Gm64050,1111
Gm64051,1128
Gm64052,311
Gm64053,758
Gm64054,812
Gm64055,436
Gm64057,1284
Gm64058,912
Gm64059,421
Gm64060,590
Gm64061,551
Gm64062,559
Gm64063,1238
Gm64064,507
Gm64065,781
Gm64066,1557
Gm64067,1135
Gm64068,438
Gm64069,1133
Gm6407,549
Gm64070,756
Gm64071,2502
Gm64072,978
Gm64073,297
Gm64074,376
Gm64075,779
Gm64076,2550
Gm64077,1421
Gm64078,280
Gm64079,859
Gm6408,1171
Gm64080,591
Gm64081,1718
Gm64082,665
Gm64083,881
Gm64084,1801
Gm64085,378
Gm64086,1417
Gm64087,2241
Gm64088,1483
Gm64089,543
Gm6409,619
Gm64090,1293
Gm64091,917
Gm64092,722
Gm64093,1952
Gm64094,1452
Gm64095,838
Gm64096,1264
Gm64097,1461
Gm64098,3312
Gm64099,945
Gm6410,3480
Gm64101,1502
Gm64102,294
Gm64103,785
Gm64104,1504
Gm64105,515
Gm64106,1925
Gm64107,257
Gm64108,516
Gm64109,356
Gm6411,1204
Gm64110,1246
Gm64111,341
Gm64112,328
Gm64113,700
Gm64114,1202
Gm64115,1431
Gm64116,324
Gm64117,484
Gm64118,444
Gm64119,289
Gm64120,993
Gm64121,604
Gm64122,2291
Gm64123,431
Gm64124,493
Gm64125,782
Gm64126,4599
Gm64127,766
Gm64128,415
Gm64129,1299
Gm64130,529
Gm64131,398
Gm64132,514
Gm64133,1554
Gm64134,942
Gm64135,606
Gm64136,464
Gm64137,2600
Gm64138,6329
Gm64139,1303
Gm64140,1869
Gm64141,270
